"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1249838564172599300","Mon Apr 13 23:15:09 +0000 2020","2","Sábado to na tapera se fode","1249838564172599300","","","pt","Florianópolis, Brasil","0","3","0","https://x.com/jadelinharess/status/1249838564172599300","1217947738836492289","jadelinharess"
"1251256023060492292","Fri Apr 17 21:07:37 +0000 2020","16","Faites un challenge avec les accents des differentes regions on se tapera des barres de ouf","1251256023060492292","","","fr","","10","5","9","https://x.com/Lkmaars/status/1251256023060492292","812848533795639296","Lkmaars"
"1249527888526835713","Mon Apr 13 02:40:38 +0000 2020","5","queira q tapera fosse aqui","1249527888526835713","","","pt","","0","3","2","https://x.com/pedrohrb10/status/1249527888526835713","826254281313484801","pedrohrb10"
"1251242607361101825","Fri Apr 17 20:14:19 +0000 2020","30","Nesta sexta-feira (17) armas e munições foram apreendidas em cumprimento a 5 mandados de busca e apreensão decorrentes de crimes de tentativa de homicídio e ameaça. A ação contou com o apoio das DPs de Fortaleza dos Valos Selbach e Tapera. #DP_Ibirubá https://t.co/6HYRQwYg68","1251242607361101825","https://pbs.twimg.com/media/EV1Og00WkAA4Ty5.jpg","","pt","Rio Grande do Sul","0","0","5","https://x.com/policiacivilrs/status/1251242607361101825","234157935","policiacivilrs"
"1248695479778586627","Fri Apr 10 19:32:56 +0000 2020","1","Que saudades que me deu de Tapera agora sdds das gurias ️","1248695479778586627","","","pt","Ilhota, Brasil","0","0","0","https://x.com/MachiavelliKaka/status/1248695479778586627","1000497361137930240","MachiavelliKaka"
"1252648310407491584","Tue Apr 21 17:20:04 +0000 2020","12","O interior de Gramado tem lugares lindos paisagens naturias que são mantidas com muito cuidado e carinho de quem mora por lá! Essa Igrejinha linda fica na Linha Tapera. . #mentalizegramado https://t.co/bxrrJME46M","1252648310407491584","https://pbs.twimg.com/media/EWJM_plXQAQjgaZ.jpg","","pt","Brasil","0","0","2","https://x.com/feijobianca/status/1252648310407491584","120732096","feijobianca"
"1254268345207185409","Sun Apr 26 04:37:31 +0000 2020","141","#Lockdown My village town Sadza Growth Point #Njanja is in total lockdown! COVID-19 . Thanks homie Kilford Masunda Tapera for the snap. Where r e filmmakers imagine shooting a scene here? https://t.co/QjcrTWyXvW","1254268345207185409","https://pbs.twimg.com/media/EWgOaZ5WoAAHxtJ.jpg","","en","London, England","3","53","13","https://x.com/KingJayZim/status/1254268345207185409","733371448853692416","KingJayZim"
"1253230423112650753","Thu Apr 23 07:53:11 +0000 2020","6","@Zimindependent. I write on #brand management lessons I learnt from Tiger Woods' comeback story at the 2019 Masters. #brandequity impact of #brandambassador or influencer reputation on brand exploiting the PLC. Thanks to some #Golf reporters for assisting with this analogy. https://t.co/5an5SYshGx","1253230423112650753","https://pbs.twimg.com/media/EWReZ6zXQAUy2TA.jpg","Zimindependent","en","Global","0","2","1","https://x.com/CynthiaTapera/status/1253230423112650753","1117405263164780546","CynthiaTapera"
"1253973156269821952","Sat Apr 25 09:35:16 +0000 2020","6","@tnashenyamudoka @MandlaPatson @nkulu81 @Trey51959178 @monsieurponto @MsMabala @toastedbarrels @iKingVele_Le @mahansini @ZenzoLusengo @cheftakura @TrevorNcube @xandatoto Haha @tnashenyamudoka you are cheating you can't do the challenge cause you do this for a living @MoeChanda @ANGEZHA_Vauya @MahachieJosey @nematombo @AMaungwe https://t.co/a8C0K6gdrI","1253980890272878592","https://pbs.twimg.com/media/EWcI69YXQAIwdoS.jpg","tnashenyamudoka","en","Global","1","3","1","https://x.com/CynthiaTapera/status/1253980890272878592","1117405263164780546","CynthiaTapera"
"1253880794583576579","Sat Apr 25 02:57:32 +0000 2020","3","Sabe pq eu namoro? Pq o moreno saiu da tapera pra me trazer vinho e MOOCHACHO","1253880794583576579","","","pt","Florianópolis ","0","2","0","https://x.com/anirbasssssss/status/1253880794583576579","218672682","anirbasssssss"
"1247410618405191680","Tue Apr 07 06:27:21 +0000 2020","4","#NewProfilePic https://t.co/GOmyUlfggL","1247410618405191680","https://pbs.twimg.com/media/EU-xV4UXkAA7wIn.jpg","","qme","Manyene, Chivhu Zimbabwe ","0","1","0","https://x.com/tapera_david/status/1247410618405191680","3588528675","tapera_david"
"1247507586187960320","Tue Apr 07 12:52:40 +0000 2020","4","Essa é a quarentena dele em uma tapera de 23 milhões .Assim como a sua regada a lagostas e vinhos caros junto com esses vagabundos que sentam na cadeira matando a justiça e a esperança do povo a pauladas. https://t.co/x3pZIpaePe","1247507586187960320","https://pbs.twimg.com/ext_tw_video_thumb/1247507107773063170/pu/img/EwbY6b8b0uR7yA3U.jpg","","pt","Brasil","0","0","2","https://x.com/DOCENTEMONTEIRO/status/1247507586187960320","1133172489457197056","DOCENTEMONTEIRO"
"1244994080016420865","Tue Mar 31 14:24:54 +0000 2020","17","Jeudi en numérique et chez tous les marchands de presse encore ouverts. Avec une fort jolie couv qui tapera dans l'inconscient collectif de tous les citadins confinés. https://t.co/AFL8oKAXdo","1244994080016420865","https://pbs.twimg.com/media/EUcbaxfWsAEGiYN.jpg","","fr","Montreuil / Stade Vélodrome","0","1","2","https://x.com/AxelCadieux/status/1244994080016420865","207934464","AxelCadieux"
"1248339081316229123","Thu Apr 09 19:56:44 +0000 2020","1","Queria tá na tapera com o meu bonde","1248339081316229123","","","pt"," São chico 🌊","0","2","0","https://x.com/duda_eduarda0/status/1248339081316229123","1104062091944779776","duda_eduarda0"
"1247410456584650752","Tue Apr 07 06:26:43 +0000 2020","3","#NewProfilePic https://t.co/XUT7H8O3rz","1247410456584650752","https://pbs.twimg.com/media/EU-xMYsWAAAtzeS.jpg","","qme","Manyene, Chivhu Zimbabwe ","0","0","0","https://x.com/tapera_david/status/1247410456584650752","3588528675","tapera_david"
"1248157548588552192","Thu Apr 09 07:55:23 +0000 2020","22","With a falling personal life three back surgeries who would have thought @TigerWoods would be back on the 18th green at Augusta. When no one else believed in him he was his own fan and @Nike of course. #JustDoIt #Believe #Golf #MastersMoments #MastersRewind #TOURVault https://t.co/VhfThgVXsK","1248157548588552192","https://pbs.twimg.com/ext_tw_video_thumb/1248157085834940418/pu/img/s_zmRfe5-ZSuulg6.jpg","","en","Global","1","3","4","https://x.com/CynthiaTapera/status/1248157548588552192","1117405263164780546","CynthiaTapera"
"1243627710297104389","Fri Mar 27 19:55:26 +0000 2020","14","Tapera https://t.co/sn2mV1R6VK","1243627710297104389","https://pbs.twimg.com/ext_tw_video_thumb/1243627604248231937/pu/img/iMs-M1I4BbMZP6q8.jpg","","in","","0","0","0","https://x.com/choppppppppppa_/status/1243627710297104389","869639136373858304","choppppppppppa_"
"1248185041710198785","Thu Apr 09 09:44:38 +0000 2020","3","#MastersRewind The greatest comeback story in the history of sport! They wrote him off but he believed in himself. If you worry about the bees you will never get the honey #TiGERNATiON #Golf #ThursdayThoughts https://t.co/7Tcu7cLWXO","1248185041710198785","https://pbs.twimg.com/ext_tw_video_thumb/1248184590109306889/pu/img/SANNfM93MD4jb2GF.jpg","","en","Global","0","0","0","https://x.com/CynthiaTapera/status/1248185041710198785","1117405263164780546","CynthiaTapera"
"1248624846864441351","Fri Apr 10 14:52:16 +0000 2020","2","Fala que a tapera é longe mas quando vê tá lá na quadra jogando bola pq é o único lugar que a polícia não chega","1248624846864441351","","","pt"," São chico 🌊","0","0","0","https://x.com/duda_eduarda0/status/1248624846864441351","1104062091944779776","duda_eduarda0"
"1247782490321719297","Wed Apr 08 07:05:03 +0000 2020","9","Mejores amigos de instagram es el mejor lugar para exponer mi desequilibrio después de esta tapera inmunda","1247782490321719297","","","es","Buenos Aires . Argentina","0","1","2","https://x.com/_marakino/status/1247782490321719297","997865792","_marakino"
"1244004537125556226","Sat Mar 28 20:52:48 +0000 2020","53","Galera de Colorado/Selbach/Nao-me-Toque/Ibirubá/Espumoso/Tapera/Saldanha após acabar essa quarentena podem me chamar pra role. Preciso dançar beber ver gente enlouquecer","1244004537125556226","","","pt","Colorado, Brasil","0","2","8","https://x.com/vinicius_zp7/status/1244004537125556226","1026860800089247744","vinicius_zp7"
"1247882354334392320","Wed Apr 08 13:41:52 +0000 2020","2","Vo tatuar TAPERA na barriga","1247882354334392320","","","pt","Florianópolis, Brasil","0","0","0","https://x.com/badgaltami/status/1247882354334392320","70595761","badgaltami"
"1247972315826094086","Wed Apr 08 19:39:20 +0000 2020","2","Mal sai da tapera e já estou c sdds","1247972315826094086","","","pt","","0","3","0","https://x.com/JosianaVisconti/status/1247972315826094086","1151138117673336834","JosianaVisconti"
"1246934652008488960","Sun Apr 05 22:56:02 +0000 2020","2","Orra eu e o kets fomos pra tapera de bike ontem e voltamos agr pouco pensa na pedalada","1246934652008488960","","","pt","","0","0","0","https://x.com/veveoriginal77/status/1246934652008488960","339797287","veveoriginal77"
"1242140593373020168","Mon Mar 23 17:26:09 +0000 2020","3","Vou soltar as butuca da tapera quero ver alguém sair de casa","1242140593373020168","","","pt","Portugal","0","0","1","https://x.com/MARIADPEREIR/status/1242140593373020168","1145365232","MARIADPEREIR"
"1248036966257524751","Wed Apr 08 23:56:14 +0000 2020","1","bebaça só me lembra o tapera","1248036966257524751","","","pt","","0","1","0","https://x.com/xxxxbxf/status/1248036966257524751","993427892","xxxxbxf"
"1246231147526402049","Sat Apr 04 00:20:34 +0000 2020","3","Sou um velho sanfoneiro lá do pé da serra Só tenho a velha sanfona que restou pra mim Minha casa já virou tapera já não presta mais Fico esperando e a chuva não cai E a chuva não cai E a chuva não cai ESSE MUNDO É SEU ZEZO https://t.co/p7BLCcO5Po","1246231147526402049","https://pbs.twimg.com/tweet_video_thumb/EUuAnmxXQAA5SkB.jpg","","pt","Palmas, Tocantins","0","0","0","https://x.com/botofenessesom/status/1246231147526402049","1103770710961516552","botofenessesom"
"1246016701092769797","Fri Apr 03 10:08:26 +0000 2020","0","Sachant qu'on se tapera donc pas le mode examen","1246016701092769797","","","fr","","0","0","0","https://x.com/Yanouche2Konoha/status/1246016701092769797","1151142131198828547","Yanouche2Konoha"
"1247090344069562369","Mon Apr 06 09:14:42 +0000 2020","2","Christophe Castagner appelez le et il tapera du poing sur la table à votre place... une garantie virilité.....","1247090344069562369","","","fr","Paris XIX ","0","2","0","https://x.com/LuizMouloud/status/1247090344069562369","88781753","LuizMouloud"
"1245540368667607040","Thu Apr 02 02:35:39 +0000 2020","16","eu apoio uma live de galego da tapera na sanfona com joão mendonça no sax","1245540368667607040","","","pt","Belo Jardim, Brasil","0","1","1","https://x.com/_matheusies/status/1245540368667607040","943963885014601728","_matheusies"
"1239279074519986182","Sun Mar 15 19:55:30 +0000 2020","12","Bon on refait tous Periscope svp ? Au moins on se tapera des barres en quarantaine ","1239279074519986182","","","fr","","0","2","19","https://x.com/Lindatba/status/1239279074519986182","363744002","Lindatba"
"1239218529821483009","Sun Mar 15 15:54:55 +0000 2020","18","#BolsonaroDay as manifestações estão a todo vapor pela região (ibi tapera e espumoso) segue video delas: https://t.co/yOxX5kEpVr","1239218529821483009","https://pbs.twimg.com/ext_tw_video_thumb/1239218341300056064/pu/img/tAgzzPFO0LcT1GQo.jpg","","pt","","0","1","3","https://x.com/Vitor_Pezzini3/status/1239218529821483009","4867686130","Vitor_Pezzini3"
"1237150083977818112","Mon Mar 09 22:55:39 +0000 2020","25","quero expoagro aleluia muzambeiras ju mineiro rodeio tapera kkkkkkk mas não tem o capital","1237150083977818112","","","pt","","0","3","9","https://x.com/Julliazzz/status/1237150083977818112","886787145842794500","Julliazzz"
"1241604517583519744","Sun Mar 22 05:55:59 +0000 2020","15","#COVIDー19 levels the world. Trade a little of your freedom for the greater good of the public! #StayAtHome https://t.co/taIOaYJLuS","1241604517583519744","https://pbs.twimg.com/ext_tw_video_thumb/1241604072819421184/pu/img/FOQXoD0aGNKXTLTm.jpg","","en","Global","0","2","10","https://x.com/CynthiaTapera/status/1241604517583519744","1117405263164780546","CynthiaTapera"
"1241916582126854149","Mon Mar 23 02:36:01 +0000 2020","4","Ainda bem que não frequento tapera e nosso canto se um dia eu fui era surto.","1241916582126854149","","","pt","","0","1","1","https://x.com/falaserec/status/1241916582126854149","3294275375","falaserec"
"1240278267522953216","Wed Mar 18 14:05:56 +0000 2020","0","Tá se o ônibus da tapera estiver lotado hoje eu desisto dessa cidade","1240278267522953216","","","pt","Florianópolis ","0","1","0","https://x.com/costamaarcos/status/1240278267522953216","2233347702","costamaarcos"
"1239245131569561601","Sun Mar 15 17:40:38 +0000 2020","95","Junção em Tapera sexta quem quer ir curte ai","1239245131569561601","","","pt","","1","5","13","https://x.com/LubloCaue/status/1239245131569561601","1194805729665933317","LubloCaue"
"1240397237844312065","Wed Mar 18 21:58:41 +0000 2020","3133","venez on se promet tous d'avoir un summer body à la fin du confinement et on tapera tous nos meilleures photos","1240397237844312065","","","fr","","46","32","500","https://x.com/luctvt/status/1240397237844312065","2899519464","luctvt"
"1241747687613124609","Sun Mar 22 15:24:53 +0000 2020","6","#FiqueEmCasa #Florianopolis #Tapera https://t.co/KjYCeDaGvn","1241747687613124609","https://pbs.twimg.com/media/ETuS7hhXQAIGY6S.jpg","","qme","Florianópolis, SC Brazil","0","0","2","https://x.com/MonitoramentoSC/status/1241747687613124609","709823520017141761","MonitoramentoSC"
"1239642791858384899","Mon Mar 16 20:00:47 +0000 2020","93","#coronavirus Pfffffff il va encore y avoir plein d abrutis dehors sans raisons valables qui diront : Je vais faire de l exercice !!! Quand on en sera à des milliers de morts peut-être que le président tapera du poing sur la table avec fermeté. ","1239642791858384899","","","fr","","1","18","9","https://x.com/SelligOfficiel/status/1239642791858384899","1336063669","SelligOfficiel"
"1242106749177475072","Mon Mar 23 15:11:40 +0000 2020","4","Carro d som passando na tapera dizendo p ngm sair d casa pq tem um caso d corona aqui socorro kk","1242106749177475072","","","pt","Florianópolis","1","0","1","https://x.com/dutramarinaaa/status/1242106749177475072","1319393263","dutramarinaaa"
"1240260725970477056","Wed Mar 18 12:56:14 +0000 2020","2","butuca filha da puta me mordeu e olha q eu nem to na tapera","1240260725970477056","","","pt","São Francisco do Sul, Brasil","1","0","0","https://x.com/mgraaaf/status/1240260725970477056","1025168492612538368","mgraaaf"
"1239288818622238721","Sun Mar 15 20:34:13 +0000 2020","2","Hola x Todos!!! Pase x Este Lugar Hoy!!! Cuando Veo una Tapera Pena me da.. Cuantas Historias la Rodea!!!.. Mejor Tarde x Vosotros!? https://t.co/OIM2Ng13Qm","1239288818622238721","https://pbs.twimg.com/ext_tw_video_thumb/1239288706995032069/pu/img/EKVwDRNkuI5cvvZX.jpg","","es","","0","0","0","https://x.com/EspigaOsvaldo/status/1239288818622238721","860634143708893184","EspigaOsvaldo"
"1240905926657228801","Fri Mar 20 07:40:02 +0000 2020","7","Dad just called and said choro 12 baje bhanda pachi ko ghaam tapyo bhane virus marcha re. Ghaam tapera basa hai. I love my dad.","1240905926657228801","","","hi","Nepal","0","0","0","https://x.com/everydayhardik/status/1240905926657228801","1015474623750627328","everydayhardik"
"1240018192665382912","Tue Mar 17 20:52:30 +0000 2020","5","Tapera no terminal sem fila. Acho que to tendo uma visão de algum mundo paralelo impossível... mds","1240018192665382912","","","pt","Florianópolis ","0","0","0","https://x.com/costamaarcos/status/1240018192665382912","2233347702","costamaarcos"
"1241108007972483072","Fri Mar 20 21:03:02 +0000 2020","2","Não sei o bairro de vocês mas na tapera já tem zumbi caminhando pelas ruas","1241108007972483072","","","pt","Florianópolis, Brasil","0","0","0","https://x.com/Viilelaa_/status/1241108007972483072","1163967724273446914","Viilelaa_"
"1241419909860667393","Sat Mar 21 17:42:25 +0000 2020","1","faa esta re lindo el dia para caerle a la tapera","1241419909860667393","","","es","Venado Tuerto, Argentina","0","0","0","https://x.com/vidondoantoo/status/1241419909860667393","2694044628","vidondoantoo"
"1240405970360184837","Wed Mar 18 22:33:23 +0000 2020","3","na tapera n existe vírus pq a raça tá na rua bebendo breja desde as 9h da manhã","1240405970360184837","","","pt","","0","1","0","https://x.com/eatsax/status/1240405970360184837","1023061657432584194","eatsax"
"1239900916381290497","Tue Mar 17 13:06:29 +0000 2020","33","Le préfet lallement énigmatiquement toujours aux responsabilités sur le pied de guerre à Paris : il ne tapera le Coronavirus que s il apprend qu il ne respecte pas le tracé ou s il découvre que derrière se cachent des féministes et des Gilets Jaunes.","1239900916381290497","","","fr","","0","1","8","https://x.com/JFaerber/status/1239900916381290497","24346471","JFaerber"
"1240979955791679488","Fri Mar 20 12:34:12 +0000 2020","2","#Florianopolis #Tapera https://t.co/13YaNIMfvl","1240979955791679488","https://pbs.twimg.com/media/ETjYr1MWoAEv30k.jpg","","qme","Florianópolis, SC Brazil","0","0","0","https://x.com/MonitoramentoSC/status/1240979955791679488","709823520017141761","MonitoramentoSC"
"1228377757136105472","Fri Feb 14 17:57:34 +0000 2020","5","Unas ganas de llegar a Vt e ir directamente a la tapera ","1228377757136105472","","","es","Argentina","1","1","0","https://x.com/Marianfino/status/1228377757136105472","537320303","Marianfino"
"1226191856926679045","Sat Feb 08 17:11:34 +0000 2020","0","ta para hacer tapera mas tarde","1226191856926679045","","","es","Venado Tuerto, Argentina","0","0","1","https://x.com/vidondoantoo/status/1226191856926679045","2694044628","vidondoantoo"
"1224118600669257729","Sun Feb 02 23:53:12 +0000 2020","52","Lembrando que terça tem amor e anarquia no Tapera Taperá https://t.co/EY8x98aIDp","1224118600669257729","https://pbs.twimg.com/media/EPzxX8lXkAE-_Y8.jpg","","pt","São Paulo, Brasil","1","1","12","https://x.com/acacio1871/status/1224118600669257729","2284943765","acacio1871"
"1226820859131842560","Mon Feb 10 10:51:00 +0000 2020","7","No Socol Lorenção além dos famosos antepastos e socol há um mini museu que conta a história da chegada da família italiana ao Brasil há mais de 100 anos Fica aberto diariamente das 08h às 17h no km 103 na Tapera Venda Nova do Imigrante em direção a Pedra Azul. É pet friendly https://t.co/HaDtBsUP9x","1226820859131842560","https://pbs.twimg.com/media/EQaLAe4XsAA11RC.jpg","","pt","Espírito Santo, Brasil","0","0","0","https://x.com/OGuiaCapixaba/status/1226820859131842560","933348195849113600","OGuiaCapixaba"
"1226313510524768256","Sun Feb 09 01:14:59 +0000 2020","3","pinto tapera de la nada con los pibes jjaj","1226313510524768256","","","es","Venado Tuerto, Argentina","0","0","0","https://x.com/Agus123w/status/1226313510524768256","965328319666368513","Agus123w"
"1227712137176518658","Wed Feb 12 21:52:37 +0000 2020","7","Sans Payet Thauvin Benedetto Radonjic et avec Sarr Défenseur droit on a zero mec capable de créer une occasion je suis même pas dégoûté de perdre ce match on s'évite une prolongation avant Lille. Balek on les tapera sans stresse chez eux en Ligue 1","1227712137176518658","","","fr","","0","1","1","https://x.com/Ke2mler/status/1227712137176518658","237808894","Ke2mler"
"1227539408720711680","Wed Feb 12 10:26:16 +0000 2020","1","Mds né kkkkkk vou ter que ir na tapera c a Sthefani ","1227539408720711680","","","fr","Florianópolis, Brasil","0","1","0","https://x.com/dudaafc/status/1227539408720711680","948747544951173120","dudaafc"
"1224091058193256454","Sun Feb 02 22:03:45 +0000 2020","5","Degoute on a jouer comme des grosse putee on les tapera jamais ces salope","1224091058193256454","","","fr","13","0","1","0","https://x.com/Nathan95zoo/status/1224091058193256454","2217374249","Nathan95zoo"
"1227366744731332610","Tue Feb 11 23:00:09 +0000 2020","10","Alguem passa o ctt desse contratante da ray lais na hmldd kkk faze um baile na tapera","1227366744731332610","","","pt","Tapera, Florianópolis","0","2","1","https://x.com/taomurilo/status/1227366744731332610","273095769","taomurilo"
"1227562924258013186","Wed Feb 12 11:59:42 +0000 2020","0","Our country's expert has been blocked. https://t.co/mRekVG8Oyy","1227562924258013186","https://pbs.twimg.com/tweet_video_thumb/EQkt97TXUAAiPNl.jpg","","en","London United  Kingdom ","0","0","0","https://x.com/ChabataTapera/status/1227562924258013186","996436267511500800","ChabataTapera"
"1227543526856175616","Wed Feb 12 10:42:38 +0000 2020","8","#corpgov #WomanOnBoards #sustainability @SimbaMhuriro @EveGadzikwa2 @SandeJaqueline https://t.co/3w7A5J4Y3r","1227543526856175616","https://pbs.twimg.com/media/EQkcVMJXkAA8nLu.jpg","","qme","Global","0","0","1","https://x.com/CynthiaTapera/status/1227543526856175616","1117405263164780546","CynthiaTapera"
"1227871367305060352","Thu Feb 13 08:25:21 +0000 2020","8","Avec la #reformedesretraites l état fera ce qu il veut de la secu et de nos retraites. Il tapera l un prendra à l autre... Il a déja commencé en tournant le dos aux mesures de compensations qd il prend de l argent à la sécu ou baisse la CSG pour financer sa politique! https://t.co/0x1YTaFqto","1227871367305060352","https://pbs.twimg.com/tweet_video_thumb/EQpGfurWoAAs089.jpg","","fr","Toulouse, France","0","1","10","https://x.com/DrJeromeMarty/status/1227871367305060352","552494536","DrJeromeMarty"
"1226296359571140608","Sun Feb 09 00:06:50 +0000 2020","5","Brota na tapera aaaaaa a","1226296359571140608","","","pt","Tapera, Florianópolis","0","0","0","https://x.com/taomurilo/status/1226296359571140608","273095769","taomurilo"
"1223278237171605506","Fri Jan 31 16:13:53 +0000 2020","57","Berdasarkan penjelasan yang diperoleh PB PGRI dari manajemen Bapertarum hanya lembaga tersebut diambil alih oleh BP Tapera. Katanya uangnya aman disimpan menteri keuangan. Tetapi regulasinya belum ada Kasihan sekali Guru2 kita ini sungguh biadab mrk https://t.co/j2kIExehxC","1223278237171605506","","","in","Jakarta Pusat, DKI Jakarta","3","10","43","https://x.com/RicKY_KCh/status/1223278237171605506","140727872","RicKY_KCh"
"1225764180290088961","Fri Feb 07 12:52:08 +0000 2020","4","Geral na vai e não sai da tapera por causa da ponte kkk","1225764180290088961","","","pt","Santa Catarina, Brasil","0","1","0","https://x.com/ryanvie231_ryan/status/1225764180290088961","866850226375712769","ryanvie231_ryan"
"1227591608079724544","Wed Feb 12 13:53:41 +0000 2020","0","Bue si adelgazo quiero que se me achique la bunda no aguanto este qlo enorme parezco una araña de tapera dice mi madre","1227591608079724544","","","es","","0","1","0","https://x.com/rorianicardozo/status/1227591608079724544","2710832977","rorianicardozo"
"1224851042053115904","Wed Feb 05 00:23:39 +0000 2020","4","Obrigado senhor pelo meu Lar. É tão maravilhoso ter um lar! Não é importante se este Lar é uma mansão se é uma favela uma tapera um ninho um grabato de dor um bangalô uma casa do caminho ou seja lá o que for. Obrigado ","1224851042053115904","","","pt","Rio de Janeiro, Brasil","0","0","0","https://x.com/ElineIndia/status/1224851042053115904","710314083053137922","ElineIndia"
"1223553299384696837","Sat Feb 01 10:26:53 +0000 2020","228","Bapertarum Bubar sejak Maret 2018 krn UU No 4/2016 ttg Tapera. Seluruh aset Bapertarum PNS dilikuidasi dan dikembalikan kpd PNS aktif /yg sdh berhenti bekerja krn pensiun. Proses Birokrasi kita lambat shg mengorbankan PNS yg pensiun di 2018-2019. Ini tugas Kemenkeu &amp; Tapera.","1223553299384696837","","","in","Jakarta, Indonesia","8","12","96","https://x.com/AchsanulQosasi/status/1223553299384696837","248509197","AchsanulQosasi"
"1227382901156741121","Wed Feb 12 00:04:21 +0000 2020","2","Ahhh Tapera... Foi casa grande de estância pras famílias que a habitavam. Defesa na fronteira do lado de cá no Passo do Centurião. Hoje continuas a defender a fronteira corroída pelo tempo histórica em meio a paz do passo e a venda do Jamir no outro lado da estrada... https://t.co/ZXVm6jM7nF","1227382901156741121","https://pbs.twimg.com/media/EQiKC7QWsAAypN7.jpg","","pt","Herval, RS","0","0","0","https://x.com/andrherval/status/1227382901156741121","773716670204506112","andrherval"
"1221454523497177091","Sun Jan 26 15:27:06 +0000 2020","15","curso que vou ministrar no tapera taperá gente. apareçam! https://t.co/PH3gEpTh3L","1221454523497177091","https://pbs.twimg.com/media/EPN6aVFWoAEtGkM.jpg","","pt","","0","2","4","https://x.com/tainahnegreiros/status/1221454523497177091","23165952","tainahnegreiros"
"1222378644091305984","Wed Jan 29 04:39:14 +0000 2020","3","Unas ganas de tapera y birra ","1222378644091305984","","","es","Venado Tuerto, Argentina","0","1","1","https://x.com/_Valen_25/status/1222378644091305984","1007417279947137030","_Valen_25"
"1222428473848991747","Wed Jan 29 07:57:14 +0000 2020","31","Hannah was desperate. Maybe more than any other woman in the Bible she was driven by desperation. And it drove her to a place of reckless prayer and weeping before the Lord. She abandoned her dignity forgot formality and begged God with all her might to give her a son. https://t.co/4FRl0uXkL9","1222428473848991747","https://pbs.twimg.com/media/EPbwNdwW4AAerNK.jpg","","en","Global","0","2","3","https://x.com/CynthiaTapera/status/1222428473848991747","1117405263164780546","CynthiaTapera"
"1220724515812126724","Fri Jan 24 15:06:19 +0000 2020","5","Cantor e compositor nascido em Tapera no interior do Rio Grande do Sul e radicado em Porto Alegre Noal habita e viaja por diferentes bandas com seu trabalho de estreia Bicho Solto (2020). @_renanguerra conversou com ele: https://t.co/WhFAvsRglS https://t.co/9zYLQBuiny","1220724515812126724","https://pbs.twimg.com/media/EPDid4bWoAgIfQc.jpg","","pt","São Paulo, SP","0","0","3","https://x.com/screamyell/status/1220724515812126724","78632358","screamyell"
"1220133315161837571","Wed Jan 22 23:57:05 +0000 2020","4","e lucas q me jogou inteira com essas msgs só eu sei o que passei na mão desta bixa eu apaixonada indo pra Tapera pra andar de moto com ele ficar excitando ele escondido das meninas no quarto de noite kkkkkk https://t.co/km038awx2x","1220133315161837571","https://pbs.twimg.com/media/EO7Ixd_X0AQ1pyW.jpg","","pt","Macaé, Brasil","0","1","0","https://x.com/Avlisjoao/status/1220133315161837571","740317779476107264","Avlisjoao"
"1219511682403328000","Tue Jan 21 06:46:57 +0000 2020","21","Our AfDB policy research document on creating decent jobs shows 2016 - 2063 Africa will add 1 billion people to the workforce. 50% will come from only 5 countries Nigeria DRC Ethiopia Tanzania and Uganda. Now you know where to look for creative talent for your next investment! https://t.co/5gNVglmtX1","1219511682403328000","https://pbs.twimg.com/media/EOyTYXCWsAE0XQe.jpg","","en","Ivory Coast","1","1","13","https://x.com/TJMuzira/status/1219511682403328000","232270183","TJMuzira"
"1218324656157085698","Sat Jan 18 00:10:08 +0000 2020","1","pessoal da tapera broteeeem","1218324656157085698","","","pt","na onde a tristeza nao tem voz","0","2","0","https://x.com/deverdadejoca/status/1218324656157085698","4765687338","deverdadejoca"
"1219453619948474369","Tue Jan 21 02:56:14 +0000 2020","7","E meu pai que me ofereceu 50 pila pra ir da Tapera até o shopping Itaguaçu com meu uniforme completo do trampo (incluindo aquela botina de eletricista ridícula) e eu não aceitei... Sem condições vsf","1219453619948474369","","","pt","Florianópolis ","0","3","0","https://x.com/costamaarcos/status/1219453619948474369","2233347702","costamaarcos"
"1222140940401414144","Tue Jan 28 12:54:41 +0000 2020","35","Trouvez vous un pote comme @Pigeongratuit qui se tapera deux galettes pour vous envoyer la feve Elsa https://t.co/zrZ4Qex2dY","1222140940401414144","https://pbs.twimg.com/media/EPXqs2EXkAEe9N8.jpg","","fr","","0","2","3","https://x.com/LostPackages/status/1222140940401414144","2711707694","LostPackages"
"1222605270079156224","Wed Jan 29 19:39:45 +0000 2020","4","Últimos dias de inscrição no curso que Josélia Aguiar (@_jag) autora de JORGE AMADO: UMA BIOGRAFIA oferece em fevereiro na Tapera Taperá. https://t.co/VH3OjGjyS3","1222605270079156224","https://pbs.twimg.com/media/EPeRAqkWkAQcd9Q.jpg","","pt","Sao Paulo, Brazil","0","1","1","https://x.com/todavialivros/status/1222605270079156224","876819362270908416","todavialivros"
